,,0,1,2,3,4
127.0,43,294.0,0.0,5.0,34.0,0.1282051282051282
127.0,170,1079.0,0.0,14.0,87.0,0.13861386138613863
127.0,45,38.0,0.0,0.0,6.0,0.0
127.0,48,908.0,0.0,10.0,79.0,0.11235955056179775
127.0,50,317.0,0.0,8.0,14.0,0.36363636363636365
127.0,186,1346.0,0.0,9.0,89.0,0.09183673469387756
127.0,194,1.0,0.0,0.0,0.0,0.0
127.0,68,555.0,0.0,6.0,51.0,0.10526315789473684
127.0,74,141.0,0.0,1.0,5.0,0.16666666666666666
127.0,75,278.0,0.0,0.0,25.0,0.0
127.0,79,497.0,0.0,7.0,44.0,0.13725490196078433
127.0,209,40.0,0.0,0.0,4.0,0.0
127.0,211,113.0,0.0,5.0,11.0,0.3125
127.0,87,205.0,0.0,0.0,13.0,0.0
127.0,88,106.0,0.0,2.0,6.0,0.25
127.0,90,492.0,0.0,7.0,46.0,0.1320754716981132
127.0,224,169.0,0.0,0.0,16.0,0.0
127.0,100,863.0,0.0,6.0,57.0,0.09523809523809523
127.0,229,721.0,0.0,7.0,44.0,0.13725490196078433
127.0,230,538.0,0.0,10.0,81.0,0.10989010989010989
127.0,231,415.0,0.0,2.0,41.0,0.046511627906976744
127.0,232,29.0,0.0,0.0,1.0,0.0
127.0,233,477.0,0.0,6.0,40.0,0.13043478260869565
127.0,234,570.0,0.0,5.0,48.0,0.09433962264150944
127.0,107,715.0,0.0,7.0,46.0,0.1320754716981132
127.0,236,1331.0,0.0,14.0,108.0,0.11475409836065574
127.0,237,1171.0,0.0,24.0,105.0,0.18604651162790697
127.0,238,828.0,0.0,6.0,79.0,0.07058823529411765
127.0,239,800.0,0.0,14.0,86.0,0.14
127.0,113,441.0,0.0,1.0,45.0,0.021739130434782608
127.0,114,159.0,0.0,2.0,5.0,0.2857142857142857
127.0,243,4.0,0.0,1.0,-1.0,0.0
127.0,116,52.0,0.0,0.0,0.0,0.0
127.0,244,52.0,0.0,0.0,2.0,0.0
127.0,246,272.0,0.0,3.0,24.0,0.1111111111111111
127.0,120,0.0,0.0,0.0,0.0,0.0
127.0,249,401.0,0.0,3.0,34.0,0.08108108108108109
127.0,125,96.0,0.0,2.0,12.0,0.14285714285714285
127.0,127,2.0,0.0,1.0,-1.0,0.0
128.0,128,1.0,0.0,0.0,0.0,0.0
128.0,4,94.0,0.0,2.0,7.0,0.2222222222222222
128.0,261,135.0,0.0,1.0,21.0,0.045454545454545456
128.0,262,620.0,0.0,6.0,48.0,0.1111111111111111
128.0,263,677.0,0.0,4.0,65.0,0.057971014492753624
128.0,137,486.0,0.0,0.0,38.0,0.0
128.0,12,13.0,0.0,1.0,7.0,0.125
128.0,13,363.0,0.0,1.0,28.0,0.034482758620689655
128.0,140,744.0,0.0,6.0,59.0,0.09230769230769231
128.0,141,882.0,0.0,6.0,65.0,0.08450704225352113
128.0,142,692.0,0.0,14.0,68.0,0.17073170731707318
128.0,143,430.0,0.0,7.0,38.0,0.15555555555555556
128.0,144,111.0,0.0,1.0,14.0,0.06666666666666667
128.0,148,152.0,0.0,1.0,12.0,0.07692307692307693
128.0,151,316.0,0.0,4.0,27.0,0.12903225806451613
128.0,24,110.0,0.0,0.0,7.0,0.0
128.0,152,32.0,0.0,0.0,3.0,0.0
128.0,158,225.0,0.0,2.0,17.0,0.10526315789473684
128.0,161,715.0,0.0,16.0,89.0,0.1523809523809524
128.0,162,965.0,0.0,17.0,82.0,0.1717171717171717
128.0,163,506.0,0.0,11.0,83.0,0.11702127659574468
128.0,164,498.0,0.0,8.0,64.0,0.1111111111111111
128.0,166,109.0,0.0,0.0,10.0,0.0
128.0,41,112.0,0.0,3.0,4.0,0.42857142857142855
128.0,42,68.0,0.0,0.0,3.0,0.0
128.0,43,289.0,0.0,5.0,34.0,0.1282051282051282
128.0,170,1065.0,0.0,11.0,90.0,0.10891089108910891
128.0,45,38.0,0.0,0.0,6.0,0.0
128.0,48,898.0,0.0,7.0,82.0,0.07865168539325842
128.0,50,312.0,0.0,5.0,17.0,0.22727272727272727
128.0,186,1330.0,0.0,16.0,82.0,0.16326530612244897
128.0,194,1.0,0.0,0.0,0.0,0.0
128.0,68,553.0,0.0,1.0,56.0,0.017543859649122806
128.0,74,139.0,0.0,2.0,4.0,0.3333333333333333
128.0,75,277.0,0.0,1.0,24.0,0.04
128.0,79,489.0,0.0,7.0,44.0,0.13725490196078433
128.0,209,36.0,0.0,2.0,2.0,0.5
128.0,211,111.0,0.0,1.0,15.0,0.0625
128.0,87,204.0,0.0,1.0,12.0,0.07692307692307693
128.0,88,101.0,0.0,5.0,3.0,0.625
128.0,90,483.0,0.0,8.0,45.0,0.1509433962264151
128.0,224,169.0,0.0,0.0,16.0,0.0
128.0,100,857.0,0.0,5.0,58.0,0.07936507936507936
128.0,229,719.0,0.0,2.0,49.0,0.0392156862745098
128.0,230,523.0,0.0,13.0,78.0,0.14285714285714285
128.0,231,413.0,0.0,2.0,41.0,0.046511627906976744
128.0,232,29.0,0.0,0.0,1.0,0.0
128.0,233,470.0,0.0,5.0,41.0,0.10869565217391304
128.0,234,560.0,0.0,9.0,44.0,0.16981132075471697
128.0,107,707.0,0.0,6.0,47.0,0.11320754716981132
128.0,236,1323.0,0.0,6.0,116.0,0.04918032786885246
128.0,237,1151.0,0.0,17.0,112.0,0.13178294573643412
128.0,238,812.0,0.0,14.0,71.0,0.16470588235294117
128.0,239,792.0,0.0,6.0,94.0,0.06
128.0,113,437.0,0.0,4.0,42.0,0.08695652173913043
128.0,114,157.0,0.0,1.0,6.0,0.14285714285714285
128.0,243,4.0,0.0,0.0,0.0,0.0
128.0,116,51.0,0.0,1.0,-1.0,0.0
128.0,244,52.0,0.0,0.0,2.0,0.0
128.0,246,266.0,0.0,6.0,21.0,0.2222222222222222
128.0,120,0.0,0.0,0.0,0.0,0.0
128.0,249,399.0,0.0,2.0,35.0,0.05405405405405406
128.0,125,92.0,0.0,3.0,11.0,0.21428571428571427
128.0,127,2.0,0.0,0.0,0.0,0.0
129.0,128,1.0,0.0,0.0,0.0,0.0
129.0,4,92.0,0.0,2.0,7.0,0.2222222222222222
129.0,261,133.0,0.0,2.0,20.0,0.09090909090909091
129.0,262,612.0,0.0,8.0,46.0,0.14814814814814814
129.0,263,668.0,0.0,7.0,62.0,0.10144927536231885
129.0,137,482.0,0.0,4.0,34.0,0.10526315789473684
129.0,12,13.0,0.0,0.0,8.0,0.0
129.0,13,361.0,0.0,1.0,28.0,0.034482758620689655
129.0,140,740.0,0.0,3.0,62.0,0.046153846153846156
129.0,141,875.0,0.0,6.0,65.0,0.08450704225352113
129.0,142,680.0,0.0,11.0,71.0,0.13414634146341464
129.0,143,425.0,0.0,5.0,40.0,0.1111111111111111
129.0,144,110.0,0.0,1.0,14.0,0.06666666666666667
129.0,148,151.0,0.0,1.0,12.0,0.07692307692307693
129.0,151,313.0,0.0,3.0,28.0,0.0967741935483871
129.0,24,107.0,0.0,2.0,5.0,0.2857142857142857
129.0,152,32.0,0.0,0.0,3.0,0.0
129.0,158,224.0,0.0,1.0,18.0,0.05263157894736842
129.0,161,702.0,0.0,12.0,93.0,0.11428571428571428
129.0,162,956.0,0.0,9.0,90.0,0.09090909090909091
129.0,163,498.0,0.0,7.0,87.0,0.07446808510638298
129.0,164,489.0,0.0,9.0,63.0,0.125
129.0,166,108.0,0.0,1.0,9.0,0.1
129.0,41,111.0,0.0,1.0,6.0,0.14285714285714285
129.0,42,68.0,0.0,0.0,3.0,0.0
129.0,43,284.0,0.0,4.0,35.0,0.10256410256410256
129.0,170,1047.0,0.0,16.0,85.0,0.15841584158415842
129.0,45,38.0,0.0,0.0,6.0,0.0
129.0,48,883.0,0.0,13.0,76.0,0.14606741573033707
129.0,50,312.0,0.0,0.0,22.0,0.0
129.0,186,1318.0,0.0,11.0,87.0,0.11224489795918367
129.0,194,1.0,0.0,0.0,0.0,0.0
129.0,68,546.0,0.0,7.0,50.0,0.12280701754385964
129.0,74,139.0,0.0,0.0,6.0,0.0
129.0,75,275.0,0.0,2.0,23.0,0.08
129.0,79,483.0,0.0,6.0,45.0,0.11764705882352941
129.0,209,36.0,0.0,0.0,4.0,0.0
129.0,211,106.0,0.0,5.0,11.0,0.3125
129.0,87,200.0,0.0,4.0,9.0,0.3076923076923077
129.0,88,98.0,0.0,3.0,5.0,0.375
129.0,90,475.0,0.0,8.0,45.0,0.1509433962264151
129.0,224,167.0,0.0,2.0,14.0,0.125
129.0,100,845.0,0.0,11.0,52.0,0.1746031746031746
129.0,229,710.0,0.0,9.0,42.0,0.17647058823529413
129.0,230,507.0,0.0,14.0,77.0,0.15384615384615385
129.0,231,408.0,0.0,5.0,38.0,0.11627906976744186
129.0,232,29.0,0.0,0.0,1.0,0.0
129.0,233,463.0,0.0,5.0,41.0,0.10869565217391304
129.0,234,550.0,0.0,9.0,44.0,0.16981132075471697
129.0,107,704.0,0.0,3.0,50.0,0.05660377358490566
129.0,236,1301.0,0.0,20.0,102.0,0.16393442622950818
129.0,237,1131.0,0.0,19.0,110.0,0.14728682170542637
129.0,238,802.0,0.0,10.0,75.0,0.11764705882352941
129.0,239,778.0,0.0,12.0,88.0,0.12
129.0,113,431.0,0.0,5.0,41.0,0.10869565217391304
129.0,114,155.0,0.0,2.0,5.0,0.2857142857142857
129.0,243,4.0,0.0,0.0,0.0,0.0
129.0,116,51.0,0.0,0.0,0.0,0.0
129.0,244,51.0,0.0,1.0,1.0,0.5
129.0,246,262.0,0.0,4.0,23.0,0.14814814814814814
129.0,120,0.0,0.0,0.0,0.0,0.0
129.0,249,394.0,0.0,5.0,32.0,0.13513513513513514
129.0,125,90.0,0.0,2.0,12.0,0.14285714285714285
129.0,127,2.0,0.0,0.0,0.0,0.0
130.0,128,1.0,0.0,0.0,0.0,0.0
130.0,4,96.0,0.0,1.0,4.0,0.2
130.0,261,162.0,0.0,3.0,29.0,0.09375
130.0,262,667.0,0.0,8.0,55.0,0.12698412698412698
130.0,263,721.0,0.0,7.0,53.0,0.11666666666666667
130.0,137,510.0,0.0,6.0,28.0,0.17647058823529413
130.0,12,15.0,0.0,0.0,2.0,0.0
130.0,13,382.0,0.0,1.0,21.0,0.045454545454545456
130.0,140,821.0,0.0,4.0,82.0,0.046511627906976744
130.0,141,952.0,0.0,10.0,78.0,0.11363636363636363
130.0,142,755.0,0.0,11.0,77.0,0.125
130.0,143,469.0,0.0,1.0,44.0,0.022222222222222223
130.0,144,120.0,0.0,1.0,10.0,0.09090909090909091
130.0,148,163.0,0.0,2.0,12.0,0.14285714285714285
130.0,151,332.0,0.0,3.0,20.0,0.13043478260869565
130.0,24,115.0,0.0,2.0,8.0,0.2
130.0,152,35.0,0.0,0.0,3.0,0.0
130.0,158,247.0,0.0,3.0,23.0,0.11538461538461539
130.0,161,800.0,0.0,17.0,99.0,0.14655172413793102
130.0,162,1044.0,0.0,12.0,89.0,0.1188118811881188
130.0,163,608.0,0.0,13.0,111.0,0.10483870967741936
130.0,164,562.0,0.0,9.0,73.0,0.10975609756097561
130.0,166,120.0,0.0,0.0,13.0,0.0
130.0,41,117.0,0.0,0.0,6.0,0.0
130.0,42,69.0,0.0,0.0,1.0,0.0
130.0,43,319.0,0.0,4.0,35.0,0.10256410256410256
130.0,170,1146.0,0.0,11.0,99.0,0.1
130.0,45,43.0,0.0,0.0,5.0,0.0
130.0,48,951.0,0.0,10.0,69.0,0.12658227848101267
130.0,50,335.0,0.0,1.0,23.0,0.041666666666666664
130.0,186,1412.0,0.0,9.0,95.0,0.08653846153846154
130.0,194,1.0,0.0,0.0,0.0,0.0
130.0,68,594.0,0.0,9.0,48.0,0.15789473684210525
130.0,74,146.0,0.0,1.0,7.0,0.125
130.0,75,302.0,0.0,1.0,27.0,0.03571428571428571
130.0,79,515.0,0.0,11.0,32.0,0.2558139534883721
130.0,209,42.0,0.0,1.0,6.0,0.14285714285714285
130.0,211,116.0,0.0,3.0,10.0,0.23076923076923078
130.0,87,220.0,0.0,0.0,20.0,0.0
130.0,88,103.0,0.0,2.0,5.0,0.2857142857142857
130.0,90,500.0,0.0,8.0,27.0,0.22857142857142856
130.0,224,179.0,0.0,2.0,12.0,0.14285714285714285
130.0,100,891.0,0.0,14.0,47.0,0.22950819672131148
130.0,229,763.0,0.0,8.0,54.0,0.12903225806451613
130.0,230,601.0,0.0,8.0,95.0,0.07766990291262135
130.0,231,431.0,0.0,6.0,25.0,0.1935483870967742
130.0,232,30.0,0.0,0.0,1.0,0.0
130.0,233,497.0,0.0,4.0,34.0,0.10526315789473684
130.0,234,602.0,0.0,6.0,52.0,0.10344827586206896
130.0,107,758.0,0.0,7.0,54.0,0.11475409836065574
130.0,236,1436.0,0.0,13.0,137.0,0.08666666666666667
130.0,237,1255.0,0.0,15.0,124.0,0.1079136690647482
130.0,238,871.0,0.0,12.0,71.0,0.14457831325301204
130.0,239,851.0,0.0,9.0,74.0,0.10843373493975904
130.0,113,470.0,0.0,6.0,40.0,0.13043478260869565
130.0,114,166.0,0.0,1.0,11.0,0.08333333333333333
130.0,243,4.0,0.0,0.0,0.0,0.0
130.0,116,53.0,0.0,0.0,2.0,0.0
130.0,244,51.0,0.0,0.0,0.0,0.0
130.0,246,285.0,0.0,5.0,23.0,0.17857142857142858
130.0,120,0.0,0.0,0.0,0.0,0.0
130.0,249,421.0,0.0,5.0,27.0,0.15625
130.0,125,102.0,0.0,2.0,12.0,0.14285714285714285
130.0,127,2.0,0.0,0.0,0.0,0.0
131.0,128,1.0,0.0,0.0,0.0,0.0
131.0,4,94.0,0.0,2.0,3.0,0.4
131.0,261,160.0,0.0,2.0,30.0,0.0625
131.0,262,664.0,0.0,3.0,60.0,0.047619047619047616
131.0,263,712.0,0.0,9.0,51.0,0.15
131.0,137,505.0,0.0,4.0,30.0,0.11764705882352941
131.0,12,11.0,0.0,4.0,-2.0,2.0
131.0,13,378.0,0.0,4.0,18.0,0.18181818181818182
131.0,140,812.0,0.0,9.0,77.0,0.10465116279069768
131.0,141,944.0,0.0,7.0,81.0,0.07954545454545454
131.0,142,742.0,0.0,11.0,77.0,0.125
131.0,143,462.0,0.0,6.0,39.0,0.13333333333333333
131.0,144,118.0,0.0,2.0,9.0,0.18181818181818182
131.0,148,162.0,0.0,1.0,13.0,0.07142857142857142
131.0,151,328.0,0.0,4.0,19.0,0.17391304347826086
131.0,24,114.0,0.0,0.0,10.0,0.0
131.0,152,35.0,0.0,0.0,3.0,0.0
131.0,158,247.0,0.0,0.0,26.0,0.0
131.0,161,788.0,0.0,12.0,104.0,0.10344827586206896
131.0,162,1028.0,0.0,15.0,86.0,0.1485148514851485
131.0,163,597.0,0.0,11.0,113.0,0.08870967741935484
131.0,164,547.0,0.0,14.0,68.0,0.17073170731707318
131.0,166,119.0,0.0,0.0,13.0,0.0
131.0,41,117.0,0.0,0.0,6.0,0.0
131.0,42,67.0,0.0,1.0,0.0,1.0
131.0,43,313.0,0.0,3.0,36.0,0.07692307692307693
131.0,170,1128.0,0.0,17.0,93.0,0.15454545454545454
131.0,45,43.0,0.0,0.0,5.0,0.0
131.0,48,940.0,0.0,11.0,68.0,0.13924050632911392
131.0,50,331.0,0.0,3.0,21.0,0.125
131.0,186,1398.0,0.0,10.0,94.0,0.09615384615384616
131.0,194,1.0,0.0,0.0,0.0,0.0
131.0,68,589.0,0.0,4.0,53.0,0.07017543859649122
131.0,74,146.0,0.0,0.0,8.0,0.0
131.0,75,300.0,0.0,2.0,26.0,0.07142857142857142
131.0,79,505.0,0.0,8.0,35.0,0.18604651162790697
131.0,209,40.0,0.0,2.0,5.0,0.2857142857142857
131.0,211,115.0,0.0,1.0,12.0,0.07692307692307693
131.0,87,218.0,0.0,2.0,18.0,0.1
131.0,88,102.0,0.0,1.0,6.0,0.14285714285714285
131.0,90,497.0,0.0,3.0,32.0,0.08571428571428572
131.0,224,178.0,0.0,1.0,13.0,0.07142857142857142
131.0,100,886.0,0.0,4.0,57.0,0.06557377049180328
131.0,229,755.0,0.0,8.0,54.0,0.12903225806451613
131.0,230,584.0,0.0,15.0,88.0,0.14563106796116504
131.0,231,424.0,0.0,6.0,25.0,0.1935483870967742
131.0,232,30.0,0.0,0.0,1.0,0.0
131.0,233,489.0,0.0,6.0,32.0,0.15789473684210525
131.0,234,596.0,0.0,6.0,52.0,0.10344827586206896
131.0,107,752.0,0.0,5.0,56.0,0.08196721311475409
131.0,236,1419.0,0.0,16.0,134.0,0.10666666666666667
131.0,237,1244.0,0.0,8.0,131.0,0.05755395683453238
131.0,238,863.0,0.0,8.0,75.0,0.0963855421686747
131.0,239,833.0,0.0,17.0,66.0,0.20481927710843373
131.0,113,466.0,0.0,4.0,42.0,0.08695652173913043
131.0,114,165.0,0.0,1.0,11.0,0.08333333333333333
131.0,243,4.0,0.0,0.0,0.0,0.0
131.0,116,53.0,0.0,0.0,2.0,0.0
131.0,244,51.0,0.0,0.0,0.0,0.0
131.0,246,280.0,0.0,5.0,23.0,0.17857142857142858
131.0,120,0.0,0.0,0.0,0.0,0.0
131.0,249,418.0,0.0,3.0,29.0,0.09375
131.0,125,102.0,0.0,0.0,14.0,0.0
131.0,127,2.0,0.0,0.0,0.0,0.0
132.0,128,1.0,0.0,0.0,0.0,0.0
132.0,4,93.0,0.0,1.0,4.0,0.2
132.0,261,157.0,0.0,3.0,29.0,0.09375
132.0,262,656.0,0.0,8.0,55.0,0.12698412698412698
132.0,263,704.0,0.0,8.0,52.0,0.13333333333333333
132.0,137,502.0,0.0,3.0,31.0,0.08823529411764706
132.0,12,8.0,0.0,3.0,-1.0,1.5
132.0,13,375.0,0.0,3.0,19.0,0.13636363636363635
132.0,140,803.0,0.0,9.0,77.0,0.10465116279069768
132.0,141,928.0,0.0,13.0,75.0,0.14772727272727273
132.0,142,732.0,0.0,9.0,79.0,0.10227272727272728
132.0,143,456.0,0.0,6.0,39.0,0.13333333333333333
132.0,144,116.0,0.0,1.0,10.0,0.09090909090909091
132.0,148,159.0,0.0,3.0,11.0,0.21428571428571427
132.0,151,324.0,0.0,4.0,19.0,0.17391304347826086
132.0,24,114.0,0.0,0.0,10.0,0.0
132.0,152,35.0,0.0,0.0,3.0,0.0
132.0,158,243.0,0.0,3.0,23.0,0.11538461538461539
132.0,161,773.0,0.0,15.0,101.0,0.12931034482758622
132.0,162,1014.0,0.0,13.0,88.0,0.12871287128712872
132.0,163,576.0,0.0,21.0,103.0,0.1693548387096774
132.0,164,537.0,0.0,10.0,72.0,0.12195121951219512
132.0,166,116.0,0.0,3.0,10.0,0.23076923076923078
132.0,41,116.0,0.0,1.0,5.0,0.16666666666666666
132.0,42,66.0,0.0,1.0,0.0,1.0
132.0,43,309.0,0.0,4.0,35.0,0.10256410256410256
132.0,170,1113.0,0.0,13.0,97.0,0.11818181818181818
132.0,45,42.0,0.0,1.0,4.0,0.2
132.0,48,932.0,0.0,8.0,71.0,0.10126582278481013
132.0,50,329.0,0.0,2.0,22.0,0.08333333333333333
132.0,186,1377.0,0.0,20.0,84.0,0.19230769230769232
132.0,194,1.0,0.0,0.0,0.0,0.0
132.0,68,580.0,0.0,8.0,49.0,0.14035087719298245
132.0,74,146.0,0.0,0.0,8.0,0.0
132.0,75,296.0,0.0,4.0,24.0,0.14285714285714285
132.0,79,501.0,0.0,4.0,39.0,0.09302325581395349
132.0,209,39.0,0.0,1.0,6.0,0.14285714285714285
132.0,211,111.0,0.0,4.0,9.0,0.3076923076923077
132.0,87,216.0,0.0,2.0,18.0,0.1
132.0,88,101.0,0.0,1.0,6.0,0.14285714285714285
132.0,90,491.0,0.0,5.0,30.0,0.14285714285714285
132.0,224,176.0,0.0,2.0,12.0,0.14285714285714285
132.0,100,881.0,0.0,5.0,56.0,0.08196721311475409
132.0,229,746.0,0.0,8.0,54.0,0.12903225806451613
132.0,230,559.0,0.0,23.0,80.0,0.22330097087378642
132.0,231,419.0,0.0,5.0,26.0,0.16129032258064516
132.0,232,30.0,0.0,0.0,1.0,0.0
132.0,233,487.0,0.0,2.0,36.0,0.05263157894736842
132.0,234,586.0,0.0,10.0,48.0,0.1724137931034483
132.0,107,740.0,0.0,12.0,49.0,0.19672131147540983
132.0,236,1403.0,0.0,13.0,137.0,0.08666666666666667
132.0,237,1232.0,0.0,8.0,131.0,0.05755395683453238
132.0,238,851.0,0.0,10.0,73.0,0.12048192771084337
132.0,239,826.0,0.0,7.0,76.0,0.08433734939759036
132.0,113,459.0,0.0,7.0,39.0,0.15217391304347827
132.0,114,163.0,0.0,1.0,11.0,0.08333333333333333
132.0,243,4.0,0.0,0.0,0.0,0.0
132.0,116,52.0,0.0,1.0,1.0,0.5
132.0,244,51.0,0.0,0.0,0.0,0.0
132.0,246,276.0,0.0,4.0,24.0,0.14285714285714285
132.0,120,0.0,0.0,0.0,0.0,0.0
132.0,249,416.0,0.0,2.0,30.0,0.0625
132.0,125,101.0,0.0,1.0,13.0,0.07142857142857142
132.0,127,2.0,0.0,0.0,0.0,0.0
133.0,128,1.0,0.0,0.0,0.0,0.0
133.0,4,100.0,0.0,0.0,7.0,0.0
133.0,261,178.0,0.0,1.0,21.0,0.045454545454545456
133.0,262,684.0,0.0,9.0,28.0,0.24324324324324326
133.0,263,763.0,0.0,4.0,60.0,0.0625
133.0,137,524.0,0.0,11.0,22.0,0.3333333333333333
133.0,12,7.0,0.0,1.0,-1.0,0.0
133.0,13,390.0,0.0,3.0,16.0,0.15789473684210525
133.0,140,885.0,0.0,10.0,82.0,0.10869565217391304
133.0,141,1017.0,0.0,11.0,91.0,0.10784313725490197
133.0,142,810.0,0.0,7.0,81.0,0.07954545454545454
133.0,143,500.0,0.0,6.0,44.0,0.12
133.0,144,129.0,0.0,0.0,13.0,0.0
133.0,148,168.0,0.0,0.0,9.0,0.0
133.0,151,343.0,0.0,2.0,19.0,0.09523809523809523
133.0,24,123.0,0.0,1.0,9.0,0.1
133.0,152,35.0,0.0,0.0,0.0,0.0
133.0,158,253.0,0.0,1.0,10.0,0.09090909090909091
133.0,161,871.0,0.0,11.0,98.0,0.10091743119266056
133.0,162,1093.0,0.0,11.0,80.0,0.12087912087912088
133.0,163,632.0,0.0,18.0,61.0,0.22784810126582278
133.0,164,584.0,0.0,10.0,48.0,0.1724137931034483
133.0,166,130.0,0.0,2.0,14.0,0.125
133.0,41,120.0,0.0,1.0,4.0,0.2
133.0,42,68.0,0.0,0.0,2.0,0.0
133.0,43,334.0,0.0,3.0,26.0,0.10344827586206896
133.0,170,1189.0,0.0,16.0,79.0,0.16842105263157894
133.0,45,45.0,0.0,1.0,3.0,0.25
133.0,48,1016.0,0.0,6.0,84.0,0.06666666666666667
133.0,50,361.0,0.0,1.0,32.0,0.030303030303030304
133.0,186,1499.0,0.0,18.0,123.0,0.1276595744680851
133.0,194,1.0,0.0,0.0,0.0,0.0
133.0,68,645.0,0.0,6.0,67.0,0.0821917808219178
133.0,74,158.0,0.0,0.0,12.0,0.0
133.0,75,315.0,0.0,5.0,19.0,0.20833333333333334
133.0,79,536.0,0.0,4.0,35.0,0.10256410256410256
133.0,209,45.0,0.0,0.0,6.0,0.0
133.0,211,133.0,0.0,1.0,22.0,0.043478260869565216
133.0,87,226.0,0.0,1.0,10.0,0.09090909090909091
133.0,88,110.0,0.0,1.0,9.0,0.1
133.0,90,533.0,0.0,4.0,44.0,0.08333333333333333
133.0,224,183.0,0.0,1.0,7.0,0.125
133.0,100,931.0,0.0,4.0,50.0,0.07407407407407407
133.0,229,804.0,0.0,4.0,58.0,0.06451612903225806
133.0,230,630.0,0.0,14.0,72.0,0.16279069767441862
133.0,231,448.0,0.0,4.0,30.0,0.11764705882352941
133.0,232,30.0,0.0,0.0,0.0,0.0
133.0,233,525.0,0.0,4.0,39.0,0.09302325581395349
133.0,234,669.0,0.0,7.0,84.0,0.07692307692307693
133.0,107,791.0,0.0,8.0,52.0,0.13333333333333333
133.0,236,1564.0,0.0,9.0,161.0,0.052941176470588235
133.0,237,1358.0,0.0,13.0,127.0,0.09285714285714286
133.0,238,907.0,0.0,9.0,57.0,0.13636363636363635
133.0,239,909.0,0.0,12.0,83.0,0.12631578947368421
133.0,113,496.0,0.0,8.0,38.0,0.17391304347826086
133.0,114,177.0,0.0,0.0,14.0,0.0
133.0,243,6.0,0.0,0.0,2.0,0.0
133.0,116,52.0,0.0,0.0,0.0,0.0
133.0,244,53.0,0.0,0.0,2.0,0.0
133.0,246,295.0,0.0,6.0,20.0,0.23076923076923078
133.0,120,0.0,0.0,0.0,0.0,0.0
133.0,249,440.0,0.0,5.0,25.0,0.16666666666666666
133.0,125,109.0,0.0,2.0,8.0,0.2
133.0,127,2.0,0.0,0.0,0.0,0.0
134.0,128,1.0,0.0,0.0,0.0,0.0
134.0,4,99.0,0.0,1.0,6.0,0.14285714285714285
134.0,261,175.0,0.0,3.0,19.0,0.13636363636363635
134.0,262,676.0,0.0,6.0,31.0,0.16216216216216217
134.0,263,757.0,0.0,5.0,59.0,0.078125
134.0,137,520.0,0.0,4.0,29.0,0.12121212121212122
134.0,12,7.0,0.0,0.0,0.0,0.0
134.0,13,385.0,0.0,5.0,14.0,0.2631578947368421
134.0,140,873.0,0.0,10.0,82.0,0.10869565217391304
134.0,141,1004.0,0.0,13.0,89.0,0.12745098039215685
134.0,142,800.0,0.0,8.0,80.0,0.09090909090909091
134.0,143,491.0,0.0,9.0,41.0,0.18
134.0,144,123.0,0.0,4.0,9.0,0.3076923076923077
134.0,148,166.0,0.0,2.0,7.0,0.2222222222222222
134.0,151,339.0,0.0,4.0,17.0,0.19047619047619047
134.0,24,121.0,0.0,1.0,9.0,0.1
134.0,152,34.0,0.0,1.0,-1.0,0.0
134.0,158,249.0,0.0,4.0,7.0,0.36363636363636365
134.0,161,853.0,0.0,15.0,94.0,0.13761467889908258
134.0,162,1079.0,0.0,14.0,77.0,0.15384615384615385
134.0,163,613.0,0.0,17.0,62.0,0.21518987341772153
134.0,164,576.0,0.0,7.0,51.0,0.1206896551724138
134.0,166,128.0,0.0,2.0,14.0,0.125
134.0,41,120.0,0.0,0.0,5.0,0.0
134.0,42,68.0,0.0,0.0,2.0,0.0
134.0,43,329.0,0.0,4.0,25.0,0.13793103448275862
134.0,170,1171.0,0.0,17.0,78.0,0.17894736842105263
134.0,45,45.0,0.0,0.0,4.0,0.0
134.0,48,1007.0,0.0,8.0,82.0,0.08888888888888889
134.0,50,359.0,0.0,2.0,31.0,0.06060606060606061
134.0,186,1485.0,0.0,14.0,127.0,0.09929078014184398
134.0,194,1.0,0.0,0.0,0.0,0.0
134.0,68,642.0,0.0,3.0,70.0,0.0410958904109589
134.0,74,158.0,0.0,0.0,12.0,0.0
134.0,75,311.0,0.0,4.0,20.0,0.16666666666666666
134.0,79,529.0,0.0,6.0,33.0,0.15384615384615385
134.0,209,44.0,0.0,1.0,5.0,0.16666666666666666
134.0,211,131.0,0.0,2.0,21.0,0.08695652173913043
134.0,87,223.0,0.0,2.0,9.0,0.18181818181818182
134.0,88,109.0,0.0,1.0,9.0,0.1
134.0,90,522.0,0.0,9.0,39.0,0.1875
134.0,224,183.0,0.0,0.0,8.0,0.0
134.0,100,919.0,0.0,10.0,44.0,0.18518518518518517
134.0,229,799.0,0.0,4.0,58.0,0.06451612903225806
134.0,230,619.0,0.0,11.0,75.0,0.12790697674418605
134.0,231,442.0,0.0,6.0,28.0,0.17647058823529413
134.0,232,30.0,0.0,0.0,0.0,0.0
134.0,233,519.0,0.0,6.0,37.0,0.13953488372093023
134.0,234,661.0,0.0,7.0,84.0,0.07692307692307693
134.0,107,783.0,0.0,6.0,54.0,0.1
134.0,236,1552.0,0.0,10.0,160.0,0.058823529411764705
134.0,237,1343.0,0.0,14.0,126.0,0.1
134.0,238,902.0,0.0,5.0,61.0,0.07575757575757576
